OE0012;Rajtsz;Xrajtsz;Dugószám;Adatbázis Id;Családnév;Utónév;Szül;FN;Blokk;Vk;Rajt;Cél;Idõ;Érvényes;Jóváírás -;Büntetés +;Megj.;Klub sorsz.;Név;Város;Orsz;Helység;Régió;Kat. sorsz.;Rövid;Hosszú;Nev.kat. sorsz.;Nevezési kateg (rövid);Nevezési kateg (hosszú);Rangsorhely;Rangsorpont;Num1;Num2;Num3;Text1;Text2;Text3;Cím családnév;Cím utónév;Utca;2. sor;Irsz;Cím város;Tel;Mobil;Fax;Email;Bérelt;Nevezési díj;Fizetve;Csapat;Pálya sorszám;Pálya;km;m;Pálya pontjai;Helyezés;
;;;237595;"380334";"Kuzmaniæ";"Ivana";;M;;0;92:00;246:26;154:26;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;10;
;;;232290;"383686";"Sokoloviæ";"Alida";;M;;0;96:00;200:01;104:01;2;;;"";65766;"OK Bjelovar";"OK Bjelovar";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;;
;;;1414144;"379066";"Kermek Zadravec";"Senija";;M;;0;98:00;;;2;;;"";63473;"Ivan Merz";"Ivan Merz";"CRO";"";"";22;"W45";"W45";22;"W45";"W45";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;9;9;"3,8";155;15;;
;;;1396146;"371582";"Takács";"Ágnes";;M;;0;40:00;84:57;44:57;0;;;"";65659;"Szegedi Vasutas";"Szegedi Vasutas SE";"HUN";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;12;12;"3,0";140;12;1;
;;;2009114;"366575";"Sarkki";"Sirkka";;M;;0;36:00;81:45;45:45;0;;;"";64977;"Keravan Urheilij";"Keravan Urheilijat";"FIN";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;12;12;"3,0";140;12;2;
;;;1396256;"373827";"Mezõ";"Éva";;M;;0;38:00;85:23;47:23;0;;;"";65903;"PVM Pécs";"PVM Pécs";"HUN";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;12;12;"3,0";140;12;3;
;;;2082342;"381566";"Balázs";"Katalin";;M;;0;50:00;108:28;58:28;0;;;"";65702;"Pécsi Orvos E.Ü.";"Pécsi Orvos E.Ü.S.K.";"HUN";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;12;12;"3,0";140;12;4;
;;;1396203;"371827";"Tarján";"Ágnes";;M;;0;46:00;112:23;66:23;0;;;"";65702;"Pécsi Orvos E.Ü.";"Pécsi Orvos E.Ü.S.K.";"HUN";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;12;12;"3,0";140;12;5;
;;;1396204;"373477";"Kühn";"Edit";;M;;0;42:00;112:27;70:27;0;;;"";65903;"PVM Pécs";"PVM Pécs";"HUN";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;12;12;"3,0";140;12;6;
;;;2064264;"379033";"Wüest";"Ruth";;M;;0;48:00;196:15;148:15;2;;;"";66944;"Alpstein-O";"Alpstein-O";"SUI";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;12;12;"3,0";140;12;;
;;;2009128;"383851";"Vodopija";"Biserka";;M;;0;44:00;210:05;166:05;2;;;"";67667;"Orijentacijski k";"Orijentacijski klub Varaždin";"CRO";"";"";23;"W55";"W55";23;"W55";"W55";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;12;12;"3,0";140;12;;
;;;237600;"384769";"Guliš";"Zvonimir";;M;;0;84:00;106:07;22:07;0;;;"";66206;"OK Japetic";"OK Japetic";"CRO";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;1;1;"1,7";50;6;1;
;;;2026854;"372818";"Czebei";"Ákos";;M;;0;88:00;114:18;26:18;0;;;"";63904;"Göcsej KTFE";"Göcsej KTFE";"HUN";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;1;1;"1,7";50;6;2;
;;;2009109;"384110";"Vugrek";"Sara";;M;;0;80:00;106:19;26:19;0;;;"";67667;"Orijentacijski k";"Orijentacijski klub Varaždin";"CRO";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;1;1;"1,7";50;6;3;
;;;2009121;"383847";"Martinez";"Andrej";;M;;0;82:00;109:06;27:06;0;;;"";67667;"Orijentacijski k";"Orijentacijski klub Varaždin";"CRO";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;1;1;"1,7";50;6;4;
;;;2026853;"373986";"Szabó";"Boglárka";;M;;0;92:00;121:31;29:31;0;;;"";63904;"Göcsej KTFE";"Göcsej KTFE";"HUN";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;1;1;"1,7";50;6;5;
;;;1416414;"383850";"Rodeš";"Dora";;M;;0;86:00;123:24;37:24;0;;;"";67667;"Orijentacijski k";"Orijentacijski klub Varaždin";"CRO";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;1;1;"1,7";50;6;6;
;;;1401009;"384348";"Mihaljeviæ";"Ema";;M;;0;94:00;132:24;38:24;0;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;1;1;"1,7";50;6;7;
;;;1401010;"372995";"Balaban";"Iva";;M;;0;90:00;132:30;42:30;0;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";25;"Beginers";"Beginers";25;"Beginers";"Beginers";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;1;1;"1,7";50;6;8;
;;;1008168;"";"Pedev";"Todor";;M;;0;79:00;109:49;30:49;0;;;"";66686;"Bulgaria Nationa";"Bulgaria National Team";"BUL";"";"";26;"OPEN SHORT";"OPEN SHORT";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;1;
;;;2009116;"366577";"Sainio";"Pertti";;M;;0;65:00;113:04;48:04;0;;;"";64977;"Keravan Urheilij";"Keravan Urheilijat";"FIN";"";"";26;"OPEN SHORT";"OPEN SHORT";26;"OPEN SHORT";"OPEN SHORT";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;2;2;"3,0";135;11;2;
;;;1396292;"383967";"Törteli";"Ildikó";;M;;0;77:00;209:42;132:42;0;;;"";66716;"Pécsi Vasutas SK";"Pécsi Vasutas SK";"HUN";"";"";26;"OPEN SHORT";"OPEN SHORT";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;3;
;;;247225;"376730";"Latinger";"Sandra";;M;;0;69:00;208:52;139:52;0;;;"";66488;"OK Kapela";"OK Kapela";"CRO";"";"";26;"OPEN SHORT";"OPEN SHORT";26;"OPEN SHORT";"OPEN SHORT";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;4;
;;;2009107;"384156";"Milotta";"Péter";;M;;0;63:00;128:02;65:02;3;;;"";67735;"Abaliget";"Abaliget";"HUN";"";"";26;"OPEN SHORT";"OPEN SHORT";26;"OPEN SHORT";"OPEN SHORT";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;;
;;;307519;"384286";"Gulyás";"Mónika";;M;;0;71:00;152:08;81:08;3;;;"";65659;"Szegedi Vasutas";"Szegedi Vasutas SE";"HUN";"";"";26;"OPEN SHORT";"OPEN SHORT";26;"OPEN SHORT";"OPEN SHORT";;;;;;"";"";"";;;;;;;;;;;X;"0,00";X;;2;2;"3,0";135;11;;
;;;45231;"371581";"Molnár";"Béla Levente";;M;;0;67:00;;;2;;;"";65659;"Szegedi Vasutas";"Szegedi Vasutas SE";"HUN";"";"";26;"OPEN SHORT";"OPEN SHORT";26;"OPEN SHORT";"OPEN SHORT";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;2;2;"3,0";135;11;;
;;;2043538;"372993";"Kazus";"Stanislav";;M;;0;31:00;76:15;45:15;0;;;"";60289;"Individuals/No c";"Individuals/No club";"";"";"";27;"OPEN LONG";"OPEN LONG";27;"OPEN LONG";"OPEN LONG";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;1;
;;;2025047;"372350";"Bajna";"Bence";;M;;0;29:00;76:22;47:22;0;;;"";65754;"Zselici Tájfutók";"Zselici Tájfutók";"HUN";"";"";27;"OPEN LONG";"OPEN LONG";27;"OPEN LONG";"OPEN LONG";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;2;
;;;2025042;"372149";"Krakter";"Dániel";;M;;0;27:00;76:21;49:21;0;;;"";65754;"Zselici Tájfutók";"Zselici Tájfutók";"HUN";"";"";27;"OPEN LONG";"OPEN LONG";27;"OPEN LONG";"OPEN LONG";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;3;
;;;233597;"";"Peh";"Krunoslav";;M;;0;39:00;92:24;53:24;0;;;"";60289;"Individuals/No c";"Individuals/No club";"";"";"";27;"OPEN LONG";"OPEN LONG";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;4;
;;;2025045;"372189";"Pavlovics";"Balázs";;M;;0;25:00;80:35;55:35;0;;;"";65754;"Zselici Tájfutók";"Zselici Tájfutók";"HUN";"";"";27;"OPEN LONG";"OPEN LONG";27;"OPEN LONG";"OPEN LONG";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;5;
;;;222908;"";"Brkanic";"Sven";;M;;0;39:00;161:31;122:31;0;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";27;"OPEN LONG";"OPEN LONG";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;6;
;;;505246;"";"Luketic";"Marko";;M;;0;37:00;161:30;124:30;0;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";27;"OPEN LONG";"OPEN LONG";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;7;
;;;2113388;"383846";"Lah";"Siniša";;M;;0;35:00;162:58;127:58;0;;;"";67667;"Orijentacijski k";"Orijentacijski klub Varaždin";"CRO";"";"";27;"OPEN LONG";"OPEN LONG";27;"OPEN LONG";"OPEN LONG";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;8;
;;;307783;"";"Martinovic";"Antonio";;M;;0;41:00;125:45;84:45;3;;;"";65707;"OK Sova";"OK Sova";"CRO";"";"";27;"OPEN LONG";"OPEN LONG";;"";"";;;;;;"";"";"";;;;;;;;;;;0;"0,00";0;;6;6;"3,9";195;15;;
